"z_number","fish_id","dna_collected_y_n","unique_plate_id","well_id","date_of_birth","date_of_beh_testing","cross_no","mother","father","gender","ld_choice_index","thigmotaxis_index","entry_to_dark_center_point_frequency","entry_to_light_center_point_frequency","ave_duration_dark_entry_cum_duration_frequency_seconds","ave_duration_light_entry_cum_duration_frequency_seconds","latency_to_enter_dark_latency_to_first","latency_to_enter_light_latency_to_first","flexibility_ci_last_30s_ci_first_30s","variance_of_bin_ci_during_test_period","speed_in_dark_center_point_mean","speed_in_light_center_point_mean","ld_ci_ltli_trial12","ld_ci_ltli_trial23","ld_ci_ltli_trial34","homeostatic_learning","ucsd_genotyping_age","rfid"
"Z2622","20201208-Plate1-10E","Y","20201208-Plate1","10E","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.785","-0.837",2,2.8,12.904,283.12,357.29,0,"0.789",0.066,"2.432",2.312,1.568,0,1,"HSN",NA,"20201208_Plate1_10E"
"Z2622","20201208-Plate1-10F","Y","20201208-Plate1","10F","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.754","-0.676",9.3,8.5,6.203,55.685,127.566,0.951,"0.676",0.055,"3.282",2.926,1.022,0.378,1.542,"HSH",NA,"20201208_Plate1_10F"
"Z2622","20201208-Plate1-10G","Y","20201208-Plate1","10G","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.589","-0.557",10,9.5,9.581,52.809,160.274,2.794,"0.295",0.065,"3.198",2.431,1.303,0.557,1.704,"HSH",NA,"20201208_Plate1_10G"
"Z2622","20201208-Plate1-10H","Y","20201208-Plate1","10H","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.599","-0.831",7.3,8.8,10.71,84.029,209.055,0,"0.969",0.116,"2.947",2.201,1.525,0.025,1.953,"HSH",NA,"20201208_Plate1_10H"
"Z2622","20201208-Plate1-11A","Y","20201208-Plate1","11A","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.507","-0.871",7.8,8.5,11.914,84.026,76.333,0,"0.192",0.065,"3.414",3.026,1.988,0.844,1.283,"HSH",NA,"20201208_Plate1_11A"
"Z2622","20201208-Plate1-11B","Y","20201208-Plate1","11B","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.770","-0.756",6,6,8.015,159.109,211.54,0,"0.654",0.068,"2.833",2.523,1.357,0.609,0.152,"HSS",NA,"20201208_Plate1_11B"
"Z2622","20201208-Plate1-11C","Y","20201208-Plate1","11C","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.820","-0.899",3.3,3.5,15.34,166.035,150.522,0,"0.356",0.04,"2.157",1.64,1.783,0.298,1.255,"HSH",NA,"20201208_Plate1_11C"
"Z2622","20201208-Plate1-11D","Y","20201208-Plate1","11D","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.928","-0.941",1.8,2.3,8.087,308.761,222.208,0,"1.000",0.07,"7.627",1.967,0.016,0,2,"SSH",NA,"20201208_Plate1_11D"
"Z2622","20201208-Plate1-11E","Y","20201208-Plate1","11E","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.925","-0.646",2.8,4,5.158,215.689,222.525,0,"0.473",0.017,"2.306",2.354,2,1.759,1.007,"HHH",NA,"20201208_Plate1_11E"
"Z2622","20201208-Plate1-11F","Y","20201208-Plate1","11F","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.464","-0.562",13.3,13.3,10.265,30.592,98.964,0,"1.205",0.151,"3.161",3.242,1.296,0.861,1.139,"HSH",NA,"20201208_Plate1_11F"
"Z2622","20201208-Plate1-11G","Y","20201208-Plate1","11G","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.637","-0.620",9.3,9.5,10.901,53.127,94.359,0,"0.222",0.033,"2.870",1.923,0.893,1.034,1.368,"SHH",NA,"20201208_Plate1_11G"
"Z2622","20201208-Plate1-11H","Y","20201208-Plate1","11H","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.563","-0.836",6.3,6.3,16.74,72.164,206.152,0,"0.876",0.132,"1.710",1.936,0.946,0.633,0.844,"SSS",NA,"20201208_Plate1_11H"
"Z2622","20201208-Plate1-12A","Y","20201208-Plate1","12A","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.257","-0.358",17.8,17.5,10.309,18.527,44.427,0.684,"0.968",0.082,"3.575",3.432,1.155,0.824,1.03,"HSH",NA,"20201208_Plate1_12A"
"Z2622","20201208-Plate1-12B","Y","20201208-Plate1","12B","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.866","-0.733",1.5,2,17.295,263.803,312.223,0,"0.084",0.037,"1.762",1.055,0.8,1.929,0.25,"SHS",NA,"20201208_Plate1_12B"
"Z2622","20201208-Plate1-12C","Y","20201208-Plate1","12C","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.422","-0.821",13.3,12,10.956,28.436,82.581,0.534,"0.607",0.096,"3.948",3.783,1.433,1.184,0.916,"HHS",NA,"20201208_Plate1_12C"
"Z2622","20201208-Plate1-12D","Y","20201208-Plate1","12D","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.781","-0.864",6.5,6.5,6.897,161.796,155.811,0,"0.605",0.033,"3.729",3.473,1.023,0.029,1.987,"HSH",NA,"20201208_Plate1_12D"
"Z2622","20201208-Plate1-12E","Y","20201208-Plate1","12E","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.411","-0.812",9.8,9.3,17.163,41.93,89.621,0,"1.176",0.151,"3.004",3.047,0.775,1.056,1.499,"SHH",NA,"20201208_Plate1_12E"
"Z2622","20201208-Plate1-12F","Y","20201208-Plate1","12F","20201202","20201208-20201209",13,"Z2979-F13c","Z3079-M35d",NA,"-0.405","-0.525",13.5,13.5,10.996,29.485,110.325,0,"0.795",0.093,"3.971",3.347,0.919,1.001,1.426,"SHH",NA,"20201208_Plate1_12F"
"Z2622","20201208-Plate2-1A","Y","20201208-Plate2","1A","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.576","-0.936",10,10.3,9.487,41.931,118.558,1.093,"0.872",0.083,"4.527",3.315,1.69,1.08,0.981,"HHS",NA,"20201208_Plate2_1A"
"Z2622","20201208-Plate2-1B","Y","20201208-Plate2","1B","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.826","-0.996",2.3,3,10.572,287.053,247.524,7.866,"-0.500",0.074,"1.429",1.189,0,1,2,"SNH",NA,"20201208_Plate2_1B"
"Z2622","20201208-Plate2-1C","Y","20201208-Plate2","1C","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.760","-0.936",2.5,3.3,11.239,284.504,311.92,0,"0.101",0.033,"2.910",1.901,1,2,1.447,"NHH",NA,"20201208_Plate2_1C"
"Z2622","20201208-Plate2-1D","Y","20201208-Plate2","1D","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.689","-0.903",5.8,6.8,9.71,81.798,156.245,0,"0.319",0.057,"3.421",2.765,0.705,0.478,1.93,"SSH",NA,"20201208_Plate2_1D"
"Z2622","20201208-Plate2-1E","Y","20201208-Plate2","1E","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.679","-0.935",4,4.8,21.494,125.915,171.034,0,"1.055",0.118,"2.658",1.557,1.535,0.293,1.508,"HSH",NA,"20201208_Plate2_1E"
"Z2622","20201208-Plate2-1F","Y","20201208-Plate2","1F","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.731","-0.794",5.5,5.8,11.378,85.808,115.004,0,"0.344",0.045,"3.361",1.82,0.869,0.297,1.771,"SSH",NA,"20201208_Plate2_1F"
"Z2622","20201208-Plate2-1G","Y","20201208-Plate2","1G","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.241","-0.761",14.3,14.5,13,20.825,15.815,2.436,"0.078",0.032,"4.113",3.78,1.164,1.178,0.944,"HHS",NA,"20201208_Plate2_1G"
"Z2622","20201208-Plate2-1H","Y","20201208-Plate2","1H","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.335","-0.867",10.8,10.5,15.62,30.286,54.987,6.231,"0.057",0.085,"3.475",2.561,1.093,1.351,0.724,"HHS",NA,"20201208_Plate2_1H"
"Z2622","20201208-Plate2-2A","Y","20201208-Plate2","2A","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.499","-0.846",12,11.5,9.836,33.979,53.169,0,"0.302",0.045,"3.474",2.905,1.588,1.244,1.207,"HHH",NA,"20201208_Plate2_2A"
"Z2622","20201208-Plate2-2B","Y","20201208-Plate2","2B","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.867","-0.548",1.8,3,19.311,173.647,187.158,0,"0.000",0.015,"4.235",1.463,1.253,0.119,1.283,"HSH",NA,"20201208_Plate2_2B"
"Z2622","20201208-Plate2-2C","N","20201208-Plate2","2C","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.633","-0.814",4,4.3,16.742,124.804,168.94,3.895,"0.121",0.052,"2.787",1.796,1.909,1.656,0.756,"HHS",NA,"20201208_Plate2_2C"
"Z2622","20201208-Plate2-2D","Y","20201208-Plate2","2D","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.798","-0.840",6,6,6.387,162.892,166.395,7.524,"-0.220",0.027,"3.642",2.657,1,0,2,"NSH",NA,"20201208_Plate2_2D"
"Z2622","20201208-Plate2-2E","Y","20201208-Plate2","2E","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.514","-0.771",9,9,13.269,42.076,99.422,0.033,"0.291",0.064,"4.496",3.592,1.151,1.32,1.146,"HHH",NA,"20201208_Plate2_2E"
"Z2622","20201208-Plate2-2F","Y","20201208-Plate2","2F","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.707","-0.903",3.5,4.5,17.361,106.45,223.268,0,"0.411",0.067,"3.633",2.466,1.366,1.643,0.836,"HHS",NA,"20201208_Plate2_2F"
"Z2622","20201208-Plate2-2G","Y","20201208-Plate2","2G","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.525","-0.839",6.3,6.5,13.603,150.239,151.723,0,"0.435",0.055,"3.029",2.239,1.35,0,2,"HSH",NA,"20201208_Plate2_2G"
"Z2622","20201208-Plate2-2H","Y","20201208-Plate2","2H","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.968","-0.933",0.8,1.3,4.045,415.955,344.344,0.167,"0.152",0.006,"4.221",1.221,1,2,0.093,"NHS",NA,"20201208_Plate2_2H"
"Z2622","20201208-Plate2-3A","Y","20201208-Plate2","3A","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.890","-0.918",2.8,3,10.174,161.839,251.029,0,"0.254",0.029,"2.487",2.056,0.506,1.044,1.652,"SHH",NA,"20201208_Plate2_3A"
"Z2622","20201208-Plate2-3B","Y","20201208-Plate2","3B","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.621","-0.911",5.8,6,16.087,66.836,158.789,0,"0.394",0.097,"3.093",2.215,1.198,1.102,0.951,"HHS",NA,"20201208_Plate2_3B"
"Z2622","20201208-Plate2-3C","Y","20201208-Plate2","3C","20201202","20201208-20201209",17,"Z2979-F17c","Z3080-M39d",NA,"-0.992","-0.956",0.8,1.8,0.677,389.492,374.865,0,"0.000",0,"10.686",2.121,1,1,2,"NNH",NA,"20201208_Plate2_3C"
"Z2622","20201208-Plate2-3D","Y","20201208-Plate2","3D","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.817","-0.915",6.8,7,6.833,69.598,166.805,0,"0.259",0.032,"3.689",3.211,1.443,0.725,1.183,"HSH",NA,"20201208_Plate2_3D"
"Z2622","20201208-Plate2-3E","Y","20201208-Plate2","3E","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.886","-0.910",6,6.3,4.317,78.134,237.141,0,"0.497",0.018,"3.938",3.71,0.285,1.374,1.218,"SHH",NA,"20201208_Plate2_3E"
"Z2622","20201208-Plate2-3F","Y","20201208-Plate2","3F","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.819","-0.858",3.5,4,13.158,117.43,160.099,0,"0.351",0.026,"2.858",2.018,0.327,1.591,1.13,"SHH",NA,"20201208_Plate2_3F"
"Z2622","20201208-Plate2-3G","Y","20201208-Plate2","3G","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.915","-0.919",2.5,3,4.035,253.699,282.976,0,"0.175",0.01,"3.389",2.247,2,1.2,1.909,"HHH",NA,"20201208_Plate2_3G"
"Z2622","20201208-Plate2-3H","Y","20201208-Plate2","3H","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.701","-0.814",9.8,10.3,7.352,41.963,72.729,0,"0.046",0.036,"4.144",3.443,1.139,0.791,1.324,"HSH",NA,"20201208_Plate2_3H"
"Z2622","20201208-Plate2-4A","Y","20201208-Plate2","4A","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.878","-0.942",2.5,2.8,6.245,294.106,342.977,0,"0.500",0.029,"24.357",1.855,2,0.378,0.043,"HSS",NA,"20201208_Plate2_4A"
"Z2622","20201208-Plate2-4B","Y","20201208-Plate2","4B","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.467","-0.682",8.8,8.3,19.085,51.219,105.17,1.301,"0.779",0.102,"3.077",2.946,1.022,1.354,0.179,"HHS",NA,"20201208_Plate2_4B"
"Z2622","20201208-Plate2-4C","Y","20201208-Plate2","4C","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.983","-0.985",1.3,1.3,2.011,396.477,270.775,0,"0.000",0.001,"1.125",1.589,NA,NA,NA,NA,NA,"20201208_Plate2_4C"
"Z2622","20201208-Plate2-4D","Y","20201208-Plate2","4D","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.765","-0.865",4.8,6.5,10.125,78.93,83.273,19.953,"-0.320",0.027,"4.021",2.285,1.836,0.521,1.725,"HSH",NA,"20201208_Plate2_4D"
"Z2622","20201208-Plate2-4E","Y","20201208-Plate2","4E","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.845","-0.909",3.3,4.3,12.211,131.203,163.669,0,"0.205",0.036,"7.028",1.475,1.296,1,0.072,"HNS",NA,"20201208_Plate2_4E"
"Z2622","20201208-Plate2-4F","Y","20201208-Plate2","4F","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.672","-0.975",3.5,4.3,28.701,106.542,180.56,0,"0.404",0.164,"2.151",2.212,1.398,1.065,1.043,"HHH",NA,"20201208_Plate2_4F"
"Z2622","20201208-Plate2-4G","Y","20201208-Plate2","4G","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.802","-0.947",5.5,6.3,9.046,81.749,224.52,0,"0.464",0.058,"4.948",2.787,0.966,0.622,1.598,"SSH",NA,"20201208_Plate2_4G"
"Z2622","20201208-Plate2-4H","Y","20201208-Plate2","4H","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.744","-0.906",5.3,5.8,10.518,104.486,166.455,0,"0.546",0.058,"2.914",2.212,1.38,0.113,1.881,"HSH",NA,"20201208_Plate2_4H"
"Z2622","20201208-Plate2-5A","Y","20201208-Plate2","5A","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.789","-0.922",2.3,3.3,19.509,149.444,226.288,0,"0.363",0.036,"3.640",2.342,1.841,1.238,0.986,"HHS",NA,"20201208_Plate2_5A"
"Z2622","20201208-Plate2-5B","Y","20201208-Plate2","5B","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.671","-0.372",9.3,9.5,8.518,91.74,93.166,0,"0.074",0.06,"4.105",2.622,1.869,0.391,1.368,"HSH",NA,"20201208_Plate2_5B"
"Z2622","20201208-Plate2-5C","Y","20201208-Plate2","5C","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.594","-0.931",8.3,8.3,13.799,92.903,107.43,0,"0.927",0.07,"4.535",2.896,1.092,0.196,1.843,"HSH",NA,"20201208_Plate2_5C"
"Z2622","20201208-Plate2-5D","Y","20201208-Plate2","5D","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.776","-0.902",4.5,5.5,11.287,89.123,76.8,0,"0.030",0.041,"4.264",2.463,1.14,0.26,1.66,"HSH",NA,"20201208_Plate2_5D"
"Z2622","20201208-Plate2-5E","Y","20201208-Plate2","5E","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.879","-0.759",3,4,8.482,133.739,282.118,0,"0.076",0.028,"3.303",2.5,1.438,0.166,1.505,"HSH",NA,"20201208_Plate2_5E"
"Z2622","20201208-Plate2-5F","Y","20201208-Plate2","5F","20201202","20201208-20201209",22,"Z2983-F22c","Z2860-M4d",NA,"-0.742","-0.609",4,4.5,14.825,100.983,170.717,0,"0.421",0.07,"3.765",2.229,1.272,0.887,0.365,"HSS",NA,"20201208_Plate2_5F"
"Z2622","20201208-Plate2-5G","Y","20201208-Plate2","5G","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.567","-0.913",9.3,9.5,19.204,49.145,60.893,0,"0.781",0.146,"2.836",1.913,1.095,1.009,1.231,"HHH",NA,"20201208_Plate2_5G"
"Z2622","20201208-Plate2-5H","Y","20201208-Plate2","5H","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.409","-0.782",9.8,9.5,15.049,40.228,70.603,0,"0.969",0.144,"2.684",2.873,1.366,0.627,1.273,"HSH",NA,"20201208_Plate2_5H"
"Z2622","20201208-Plate2-6A","Y","20201208-Plate2","6A","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.814","-0.901",2.3,2.8,14.476,231.068,379.204,0,"0.914",0.076,"2.666",1.742,2,1.767,0.884,"HHS",NA,"20201208_Plate2_6A"
"Z2622","20201208-Plate2-6B","Y","20201208-Plate2","6B","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.611","-0.702",5,5,12.785,177.426,192.988,3.17,"0.179",0.027,"2.913",1.177,0.97,0.246,0,"SSS",NA,"20201208_Plate2_6B"
"Z2622","20201208-Plate2-6C","Y","20201208-Plate2","6C","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.512","-0.907",5.8,6,20.005,91.721,178.95,0,"1.032",0.152,"3.182",2.125,1.083,0.517,0.429,"HSS",NA,"20201208_Plate2_6C"
"Z2622","20201208-Plate2-6D","Y","20201208-Plate2","6D","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.870","-0.891",2.5,3.5,7.016,218.317,243.154,0,"0.225",0.022,"19.067",1.741,1.208,0.019,0,"HSS",NA,"20201208_Plate2_6D"
"Z2622","20201208-Plate2-6E","Y","20201208-Plate2","6E","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.374","-0.831",7.8,7.5,19.39,44.415,94.467,11.119,"0.541",0.137,"2.929",3.173,1.426,0.746,0.768,"HSS",NA,"20201208_Plate2_6E"
"Z2622","20201208-Plate2-6F","Y","20201208-Plate2","6F","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.629","-0.755",4.5,5.3,15.588,104.821,261.915,0,"0.618",0.132,"4.114",1.909,0.092,1.981,0.73,"SHS",NA,"20201208_Plate2_6F"
"Z2622","20201208-Plate2-6G","Y","20201208-Plate2","6G","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.841","-0.838",1.3,1.3,29.354,390.646,308.319,10.902,"0.667",0.102,"2.546",1.163,0.766,0.605,1.025,"SSH",NA,"20201208_Plate2_6G"
"Z2622","20201208-Plate2-6H","Y","20201208-Plate2","6H","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.773","-0.884",5,5.8,13.38,89.843,245.065,0,"0.728",0.072,"3.925",2.083,1.424,0.571,1.173,"HSH",NA,"20201208_Plate2_6H"
"Z2622","20201208-Plate2-7A","Y","20201208-Plate2","7A","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.457","-0.676",7.8,7.8,16.319,65.371,67.933,1.243,"0.447",0.15,"3.509",2.665,1.248,0.238,1.567,"HSH",NA,"20201208_Plate2_7A"
"Z2622","20201208-Plate2-7B","Y","20201208-Plate2","7B","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.752","-0.665",2.8,4,12.594,204.176,222.475,0,"0.000",0.036,"2.581",1.838,2,0.89,1.808,"HSH",NA,"20201208_Plate2_7B"
"Z2622","20201208-Plate2-7C","Y","20201208-Plate2","7C","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.682","-0.603",4.8,5.3,13.571,82.289,146.36,11.595,"-0.275",0.039,"2.767",2.277,1.275,1.664,0.28,"HHS",NA,"20201208_Plate2_7C"
"Z2622","20201208-Plate2-7D","Y","20201208-Plate2","7D","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-1.000","-0.989",0,1,0,480,480,0,"0.000",0,NA,1.907,1,1,1,"NNN",NA,"20201208_Plate2_7D"
"Z2622","20201208-Plate2-7E","Y","20201208-Plate2","7E","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.206","-0.940",3.5,3.5,50.068,96.356,188.952,0,"1.401",0.38,"2.151",2.057,1.175,0.854,0.227,"HSS",NA,"20201208_Plate2_7E"
"Z2622","20201208-Plate2-7F","Y","20201208-Plate2","7F","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.326","-0.456",7.3,7.8,23.677,46.703,90.155,2.853,"0.464",0.251,"2.667",2.058,0.813,1.108,1.059,"SHH",NA,"20201208_Plate2_7F"
"Z2622","20201208-Plate2-7G","Y","20201208-Plate2","7G","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.767","-0.746",4.8,5,14.636,205.298,321.114,0,"1.119",0.083,"3.244",1.917,0.272,0.362,1.723,"SSH",NA,"20201208_Plate2_7G"
"Z2622","20201208-Plate2-7H","Y","20201208-Plate2","7H","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.528","-0.242",8.3,8,13.018,70.875,56.972,15.74,"-0.004",0.045,"2.291",2.578,0.803,0.243,1.662,"SSH",NA,"20201208_Plate2_7H"
"Z2622","20201208-Plate2-8A","Y","20201208-Plate2","8A","20201202","20201208-20201209",24,"Z3079-F24d","Z3079-M6c",NA,"-0.446","-0.834",4.8,5,29.686,77.874,160.424,0,"1.133",0.181,"2.180",2.097,0.522,0.746,1.501,"SSH",NA,"20201208_Plate2_8A"
"Z2622","20201208-Plate2-8B","Y","20201208-Plate2","8B","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.550","-0.770",5.3,5,19.551,111.775,215.344,27.31,"0.695",0.11,"1.790",1.798,0.866,0.119,1.837,"SSH",NA,"20201208_Plate2_8B"
"Z2622","20201208-Plate2-8C","Y","20201208-Plate2","8C","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.899","-0.968",1.5,2,8.775,271.685,345.413,0,"0.000",0.033,"2.197",1.572,1.969,0.075,0,"HSS",NA,"20201208_Plate2_8C"
"Z2622","20201208-Plate2-8D","Y","20201208-Plate2","8D","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.780","-0.949",4.8,5,10.064,99.244,166.847,0,"0.005",0.066,"3.975",2.756,0.712,1.124,0.208,"SHS",NA,"20201208_Plate2_8D"
"Z2622","20201208-Plate2-8E","Y","20201208-Plate2","8E","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.891","-0.894",3,4,8.405,137.252,159.531,0,"0.477",0.029,"3.570",2.439,0.716,1.707,1.051,"SHH",NA,"20201208_Plate2_8E"
"Z2622","20201208-Plate2-8F","Y","20201208-Plate2","8F","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.311","-0.902",7.8,8.3,32.792,51.856,143.541,0,"0.836",0.201,"2.922",2.396,1.197,0.583,1.376,"HSH",NA,"20201208_Plate2_8F"
"Z2622","20201208-Plate2-8G","Y","20201208-Plate2","8G","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.914","-0.967",3.3,3.5,3.459,231.324,329.738,0,"0.333",0.013,"3.972",2.567,1.857,0,2,"HSH",NA,"20201208_Plate2_8G"
"Z2622","20201208-Plate2-8H","Y","20201208-Plate2","8H","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.937","-0.696",2.3,2.5,4.466,258.608,300.768,0,"0.338",0.009,"3.017",2.109,0,2,1.025,"SHH",NA,"20201208_Plate2_8H"
"Z2622","20201208-Plate2-9A","Y","20201208-Plate2","9A","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.384","-0.666",5,4.5,25.68,101.128,152.491,11.812,"0.535",0.134,"1.935",2.115,0.857,1.681,1.454,"SHH",NA,"20201208_Plate2_9A"
"Z2622","20201208-Plate2-9B","Y","20201208-Plate2","9B","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.995","-0.978",0.3,1.3,1.117,419.441,474.579,0,"0.099",0.001,"3.655",1.321,1,1,2,"NNH",NA,"20201208_Plate2_9B"
"Z2622","20201208-Plate2-9C","Y","20201208-Plate2","9C","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.241","-0.847",9.5,10,21.186,33.09,95.227,0,"0.859",0.125,"2.807",2.394,1.247,1.197,1.026,"HHH",NA,"20201208_Plate2_9C"
"Z2622","20201208-Plate2-9D","Y","20201208-Plate2","9D","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.883","-0.949",4,4.3,11.596,260.684,274.418,0,"0.667",0.029,"2.765",2.5,0,2,1.199,"SHH",NA,"20201208_Plate2_9D"
"Z2622","20201208-Plate2-9E","Y","20201208-Plate2","9E","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.537","-0.919",3.8,4.3,24.208,177.066,182.361,3.662,"0.422",0.074,"3.006",3.117,2,1.672,0.573,"HHS",NA,"20201208_Plate2_9E"
"Z2622","20201208-Plate2-9F","Y","20201208-Plate2","9F","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.898","-0.783",4.8,4.8,4.16,192.309,333.375,0,"0.065",0.019,"3.736",2.657,1.692,0,2,"HSH",NA,"20201208_Plate2_9F"
"Z2622","20201208-Plate2-9G","Y","20201208-Plate2","9G","20201202","20201208-20201209",25,"Z3030-F25b","Z3079-M7c",NA,"-0.441","-0.901",7.5,7.3,21.74,52.373,56.706,36.703,"-0.042",0.113,"2.297",2.313,0.923,1.326,1.13,"SHH",NA,"20201208_Plate2_9G"
